"gpa8","gpa8_centered","itt","took_es","female","black","hispanic","asian","white","sped","attend8","ever_susp","ell","gpa9","attend9","credits9"
2.60260442423075,0.602604424230746,0,1,0,0,0,0,1,1,94.4909448536381,0,1,4,100,76.524543979087
2.25791951275149,0.257919512751495,0,0,1,0,1,1,-1,0,96.0077737508857,0,0,2.63325202398746,92.6848245504948,48.4490432002675
2.56279566450144,0.562795664501436,0,0,0,1,1,0,-1,1,97.2144352532797,0,1,2.63402505589816,93.2308176686493,48.2931098249228
2.30867152795959,0.308671527959595,0,0,0,0,0,1,0,0,96.1136153758217,0,0,3.03158704803829,95.1146551071657,52.5495636752031
3.47100636153006,1.47100636153006,0,0,1,0,0,1,0,1,94.7869497325008,0,0,3.76456228443015,94.8910554210655,63.8889777112234
2.92851316089317,0.92851316089317,0,1,1,1,0,0,0,0,95.7520157714958,0,0,4,100,80
3.93,1.93,0,0,1,0,0,0,1,0,89.1495554969668,0,0,3.62077185375831,95.8358040249766,50.8147051227447
2.02295343726447,0.0229534372644733,0,0,0,0,1,1,-1,0,96.1441685731252,0,1,2.18201544080557,89.2913326739081,52.6297898350276
2.98861954880795,0.988619548807948,0,0,1,0,1,1,-1,0,92.1084670757461,0,1,3.10165226713434,86.9811893639619,55.3330601701949
3.75881848607822,1.75881848607822,0,0,0,0,0,1,0,0,93.1175368092257,0,0,3.53753970743897,95.6449848853095,54.3967031662679
2.5,0.5,0,0,0,0,1,0,0,0,98.953331840829,0,0,3.06147656575814,99.9082144851246,55.1638277290819
1.85015491489646,-0.149845085103539,1,1,0,0,0,1,0,0,94.3100703864477,0,0,4,100,73.480254246926
2,0,0,0,0,0,0,1,0,0,92.3572551480867,0,0,2.94113661424088,93.7769352752914,42.1900905898796
2.47875126104943,0.478751261049433,0,0,0,0,0,1,0,0,93.7394103536761,0,1,3.43755234798692,97.2287063182057,45.2138025433714
3.28547461651205,1.28547461651205,0,0,1,0,1,0,0,1,100,0,0,3.40767683058569,99.7887152528905,62.7901689118749
3,1,0,0,0,0,0,1,0,0,95.9721894200735,0,0,3.28407971514751,93.4708730795306,52.3764058299242
1.25,-0.75,1,1,1,0,1,1,-1,0,99.150130973347,0,0,4,100,59.0586456514137
2.07978753468002,0.0797875346800194,0,0,0,0,0,1,0,0,89.0095542782886,0,0,2.62193450573608,92.5700763224552,54.5926793232423
2.49456611482421,0.494566114824209,0,0,1,0,1,0,0,0,97.1593418006254,0,0,2.58234433509514,93.9973458764332,54.6560384865319
1.62511990765314,-0.374880092346861,1,1,1,0,0,1,0,0,89.7182304882313,0,1,3.52874569292913,100,59.91702583065
2.91671778789692,0.916717787896922,0,0,0,0,0,1,0,0,97.6505784128275,0,0,3.12414775770071,92.3335121488677,55.6602396032189
1.25,-0.75,1,0,1,0,0,1,0,0,96.668011931258,0,0,2.13343700217287,89.754124864256,44.8011802330847
2.5,0.5,0,0,1,0,0,1,0,0,90.3391144876001,0,0,2.61599033248795,89.8481557627959,49.8454233762906
2.26526672852377,0.265266728523766,0,0,1,0,0,1,0,0,100,0,0,3.17715726284687,95.9660876244014,51.2053594064137
2.20530154863155,0.205301548631555,0,0,0,0,1,1,-1,0,95.3715588477938,0,0,2.78606735286384,93.8076773973298,48.3405703883544
2.32981152852877,0.329811528528769,0,0,1,0,0,0,1,0,92.7625178435729,0,0,2.61658173440083,93.4562336815461,49.2224746121987
2.68887688282471,0.688876882824705,0,0,1,0,1,0,0,1,98.2115389104667,0,0,3.2531413162135,99.3407546546083,53.7304212328658
2.5,0.5,0,0,1,0,0,0,1,0,93.0806279366055,0,0,3.1876289617315,93.7741455518655,60.1641129014504
2.36463777337842,0.364637773378424,0,1,0,0,0,0,1,0,98.4634246647854,0,0,4,100,69.9940713344153
1.34502974179566,-0.654970258204336,1,1,1,0,0,0,1,0,98.9659300112596,0,1,3.0767795456375,100,65.4167058718743
1.63646242100681,-0.363537578993188,1,0,1,0,0,0,1,0,99.198139932914,0,0,2.40504856234641,91.5789183583961,45.0392032527476
1.5,-0.5,1,0,0,0,1,1,-1,0,99.0676952809254,0,0,1.75708583161643,93.6866867422996,39.7416544599404
2.95711806813516,0.957118068135159,0,0,0,1,0,0,0,0,95.1323131762023,0,0,2.61470903357322,95.6098460800228,55.6370453124376
2.35383101087723,0.353831010877232,0,0,1,0,0,0,1,0,93.5885026129964,0,0,2.87862019287547,88.1033134051034,45.3096930689752
2.5,0.5,0,0,0,0,0,0,1,0,95.8129369630383,0,0,2.85053003606432,98.8214291969011,48.5427936857084
1.56464348742651,-0.43535651257349,1,0,0,0,0,1,0,0,92.4867060753553,0,0,2.55620134687935,90.1946291986263,39.1979665522067
2.17864719598221,0.178647195982212,0,0,0,0,0,0,1,0,95.9718011707883,0,0,2.73150661377781,88.6387144778007,45.1266456905882
2.8374711839041,0.837471183904097,0,0,1,0,0,1,0,0,92.4383806873601,0,0,2.67264887281243,96.3387734759273,46.6195126138354
2.39300432594805,0.393004325948049,0,0,1,0,0,1,0,0,99.1207924890034,0,0,3.76342348588895,92.2376428709832,55.4158045329458
2.43091840827841,0.43091840827841,0,0,0,0,0,1,0,0,96.5926812317667,0,0,2.75251756510093,92.5002943935667,45.218832569224
2.5,0.5,0,0,1,0,0,0,1,0,94.854301308296,0,0,3.03941830086756,89.2369476858048,56.7138820642309
3.22654588415578,1.22654588415578,0,1,0,0,0,0,1,0,96.8913307182395,0,0,4,100,77.1315342826362
2.13106185952018,0.131061859520178,0,0,0,0,0,0,1,0,100,0,0,2.58655133869601,96.5406829730705,48.6765764297825
3,1,0,0,1,0,0,1,0,0,93.6654097452611,0,0,3.48298100157352,91.1720483025145,56.6052955788014
3.03915976332253,1.03915976332253,0,0,1,0,0,1,0,0,95.6738350582925,0,1,3.23477448562643,94.5253622017437,57.1530068180266
1.78640925788739,-0.213590742112612,1,0,0,0,0,1,0,0,89.6947457215582,0,0,2.48229494525306,90.818498686766,52.2136509187161
2.57275530989141,0.572755309891405,0,0,0,0,0,1,0,0,97.6075768699835,0,0,3.47378621757608,100,48.113231071171
2.5,0.5,0,0,1,0,0,1,0,1,99.3646439054904,0,0,3.23728289951083,99.3957948478876,53.4707463342127
3,1,0,0,0,0,0,1,0,0,99.1246744248648,0,0,3.32761918026305,92.340840677522,60.4720981152378
3.04886492063177,1.04886492063177,0,0,1,0,0,1,0,0,96.4718183153556,0,0,3.46011188653391,94.1124798600481,55.7242306034734
2.49852623999226,0.498526239992262,0,0,1,0,1,1,-1,0,96.379289467881,0,0,3.19941332813934,96.6101830538797,46.012585406174
2.58160573144824,0.581605731448236,0,0,1,0,0,0,1,0,93.7468093482974,0,0,3.01562945251879,95.3135108015622,46.6820542336189
2.06790787303413,0.0679078730341254,0,0,0,0,0,1,0,0,95.807375434083,0,1,2.6128243452437,93.2563244749718,46.9134191407974
2.38112540196927,0.38112540196927,0,0,0,0,0,1,0,0,98.8573741474807,0,0,3.20245450319605,93.6197225580528,52.1519429619839
1.88247471637104,-0.117525283628964,1,0,1,0,1,0,0,0,89.4878884931754,0,0,2.78280334845301,92.8447131587792,46.9452494433381
1.91982646248843,-0.0801735375115693,1,0,0,0,1,0,0,1,99.2265570582306,0,0,2.58851236032807,94.9230816548482,44.4911548208735
1.76751214664854,-0.232487853351457,1,1,1,0,0,1,0,0,93.1618826283894,0,0,3.79937358783307,100,63.5239333765356
3.0017246223669,1.0017246223669,0,1,1,0,1,0,0,0,100,0,0,4,100,75.2260879362249
3.16898307909724,1.16898307909724,0,0,0,0,0,0,1,0,94.0352442989117,0,0,4,96.3454755370573,58.0270500661973
2.25223308824375,0.252233088243746,0,0,0,0,0,0,1,0,97.3354007814484,0,0,2.78394099637182,95.5301355718353,54.2674961880818
1.8226135611959,-0.177386438804098,1,0,0,0,0,0,1,0,97.5375297954423,0,0,2.30150966829211,96.8160638395099,42.3343616082403
2.44724120093377,0.447241200933769,0,0,1,0,0,1,0,0,100,0,1,2.8418899241729,96.9454077558187,54.5239015195354
3.84514221598757,1.84514221598757,0,0,1,0,0,0,1,1,90.3971300127663,0,0,3.76648421529996,95.4279215585958,55.8591613831675
3.72478790245029,1.72478790245029,0,0,1,0,0,0,1,0,95.1832370812966,0,1,4,95.798579231124,64.2782661888134
1.46811979796713,-0.531880202032871,1,1,1,0,1,1,-1,0,90.4630778213585,0,0,4,100,53.4700486046986
2.28585600632657,0.285856006326568,0,1,1,0,0,1,0,0,99.2176639463633,0,0,4,100,77.9620860857653
3.5,1.5,0,0,0,0,1,0,0,0,96.2120452539249,0,0,2.96196218137127,97.3335240432278,60.0853950555993
2.47705354203386,0.477053542033858,0,0,0,0,0,1,0,0,98.683707710027,0,0,3.2302031497739,98.4171508866648,40.7916106077886
3.45844794539585,1.45844794539585,0,0,1,0,0,0,1,0,97.8483986707626,0,0,3.11004724162228,93.880360941319,48.4236043378478
2.29984876401407,0.29984876401407,0,0,0,0,0,1,0,0,94.2439374030036,0,1,2.76065242322516,91.5776953743751,52.4914505624137
2.86299155434923,0.862991554349227,0,0,0,0,0,1,0,0,100,0,0,2.99784903573981,100,58.893102363395
2.63454474355015,0.634544743550151,0,0,1,0,0,0,1,0,99.3310485304173,0,1,3.22957226831711,92.85694648991,60.0807332339914
3.93,1.93,0,0,0,0,1,1,-1,0,100,0,0,3.89188057055427,98.5652790877191,59.7699081931797
3.05227154006351,1.05227154006351,0,0,1,0,0,1,0,0,98.1127077918376,0,0,3.02885172251455,96.2650852385447,54.2040440195091
2,0,0,1,0,0,1,1,-1,0,98.4989750512175,0,0,4,100,80
2,0,0,0,0,1,0,1,-1,0,95.4701959967835,0,0,1.89199830314066,96.685466785764,37.5927691093087
2.72214117077324,0.722141170773237,0,0,1,0,1,1,-1,0,95.9955607340915,0,0,2.65911440323145,91.9082841544688,58.6952891255124
1.35939961199224,-0.640600388007764,1,0,0,0,0,0,1,0,92.1946336389283,0,0,2.29961793965491,94.3088319160727,39.7688132033645
1.41735403302205,-0.582645966977945,1,0,1,0,1,1,-1,0,96.4909759402792,0,0,2.5108834918915,85.539228833288,48.0318118739639
1.82690643618687,-0.173093563813131,1,1,0,0,0,1,0,0,93.1912563307589,0,0,4,100,73.9992849801158
2.5,0.5,0,0,0,0,1,1,-1,1,96.447445441764,0,0,3.11652679068995,98.2026182630048,59.7421023445311
3.24334128917919,1.24334128917919,0,0,0,0,0,0,1,0,99.1393455101067,0,0,2.80320007760917,97.423438124196,49.464204254981
2.33548146108863,0.335481461088633,0,0,1,0,1,1,-1,0,98.7980558108996,0,0,2.88032424639963,92.2085558025331,43.2987320352415
2.59742842933492,0.597428429334916,0,0,0,0,0,1,0,0,99.4986978610276,0,0,2.7798155846096,95.7251274454471,46.3454540922245
2.46123585414816,0.461235854148162,0,0,0,0,1,0,0,0,97.0273838080028,0,0,2.80256268536353,96.171557519165,52.8357485078139
2.07685774178491,0.0768577417849143,0,0,1,0,0,0,1,0,96.9455726866806,0,0,2.37511205874142,94.8853101014941,45.4793937069033
3.31731836125059,1.31731836125059,0,0,1,0,0,1,0,1,93.3602697886688,0,0,3.4183313066572,91.6474092422895,57.4417437095196
1.84209208715001,-0.15790791284999,1,0,1,0,0,1,0,0,100,0,0,2.67351270272733,92.7725827021373,48.215432307529
2.5,0.5,0,0,1,0,0,1,0,0,96.9224092830223,0,0,3.15011391858443,97.3575186331512,37.4314927085125
2.5,0.5,0,0,0,0,0,0,1,0,100,0,0,3.13479421109286,93.0815649010122,52.5525177779469
2.81927717170404,0.81927717170404,0,0,0,0,0,1,0,0,97.2328053743398,0,0,2.78804371149718,95.2527446147202,45.7729908649466
3.46434073735671,1.46434073735671,0,0,0,0,0,0,1,0,96.2792157493509,0,0,3.59478534126733,96.2083704010638,59.2044373762776
2.80828871566996,0.808288715669956,0,0,1,0,0,1,0,0,99.9045158583683,0,0,4,95.2480632523049,49.8611008587691
3.32942389634382,1.32942389634382,0,0,0,0,1,1,-1,0,95.159226125716,0,1,2.84833851797706,97.7131196605343,61.775016960542
3,1,0,0,0,0,1,1,-1,0,90.812142115829,0,0,2.68870124902936,94.5965545608955,49.8497331866228
2,0,0,0,0,1,0,0,0,0,96.0374201482047,0,1,2.30041193271027,90.5127393090903,48.4209349837817
2.54892628025739,0.548926280257392,0,0,0,1,0,0,0,0,95.47304061532,0,0,2.87433244474949,94.3439709284821,53.1936697355292
3.32564746681886,1.32564746681886,0,0,0,0,0,0,1,0,97.0572869545093,0,0,3.28398264401128,95.5549866997991,54.3128136741523
1.56324052830578,-0.436759471694225,1,0,1,0,1,1,-1,0,97.9809681922838,0,1,2.01425283908176,94.8009349374649,35.9653031492123
2.5,0.5,0,0,0,0,1,0,0,0,99.0609513236563,0,0,3.13929976945292,87.620927883705,60.5822490569745
2.5,0.5,0,0,1,0,0,1,0,0,96.4474258000149,0,0,2.8786467862493,93.4697751283988,44.4416012626524
3.02667031644061,1.02667031644061,0,1,1,0,0,1,0,0,96.4562192750701,0,0,4,100,75.5145761146536
3,1,0,0,0,0,0,0,1,0,94.578876596725,0,0,3.15201546490497,99.1881887839457,50.2080880135187
2.6806320423057,0.680632042305698,0,0,0,0,0,0,1,0,90.3743202972445,0,0,3.03814047997607,89.2267263940785,50.0791944237137
3.39568667033759,1.39568667033759,0,0,1,0,0,0,1,0,98.3094133491283,0,0,2.87434909555157,99.3598388148426,45.9829550268796
1.58470371989818,-0.41529628010182,1,1,0,0,0,0,1,0,93.9568040621532,0,0,4,100,62.2526201852436
3.04643053509161,1.04643053509161,0,1,0,0,0,0,1,0,96.6650376795497,0,0,4,100,69.1412279557795
1.55228078328548,-0.447719216714523,1,1,0,0,0,1,0,0,100,0,0,4,100,67.2176802383786
2.85262975427115,0.852629754271149,0,1,0,0,1,0,0,0,97.229104671907,0,1,4,100,77.1998160855352
2.55378537760043,0.553785377600434,0,0,0,0,0,1,0,0,96.7976994319213,0,0,3.01261613427336,93.5513898131671,51.1914037484296
3.0803569941699,1.0803569941699,0,0,0,0,0,0,1,0,100,0,0,3.59509313704723,95.7880643945895,51.3236752455879
2.54728741174889,0.547287411748894,0,0,0,0,0,0,1,0,97.9257142811743,0,1,3.06017133729888,93.3680171214091,52.459356578692
1.55878009810835,-0.441219901891654,1,0,0,0,0,1,0,0,100,0,1,2.71697709547946,95.1473802401894,43.4174256392748
1.5,-0.5,1,1,1,0,0,1,0,0,100,0,0,3.54835007452854,100,71.9949962579674
2.82458411454326,0.824584114543257,0,1,0,0,0,0,1,0,98.7937749096047,0,0,4,100,76.2031036224898
2.45597404113494,0.455974041134945,0,0,0,0,0,0,1,1,94.7813661852705,0,0,2.22959473463388,91.1988575967733,56.5650790745705
2.15738896386515,0.157388963865152,0,1,1,0,0,1,0,0,98.1751759287097,0,0,4,100,80
2.31335892408782,0.313358924087816,0,0,1,0,0,0,1,0,100,0,0,2.8749788134388,91.603755591665,53.534347654293
2.09715095973918,0.0971509597391811,0,0,0,0,0,1,0,0,94.0740494056905,0,0,2.81526264999184,92.2879920185863,43.1039138258669
2.40559572875141,0.405595728751412,0,0,1,0,1,1,-1,0,95.8864068618809,0,0,2.35816060186054,94.6717295041955,53.8868585648745
1.94121695740008,-0.0587830425999216,1,1,0,0,0,1,0,1,100,0,0,4,100,75.0914728864718
1.5,-0.5,1,0,0,0,0,0,1,0,98.6769481868118,0,0,2.80035865335469,89.7245960974787,36.9575852216349
2.36824011745037,0.368240117450373,0,0,1,1,0,0,0,0,99.3930235702428,0,0,3.23031818373916,93.7269702589177,46.8295341950791
3.12716552167744,1.12716552167744,0,0,1,0,0,1,0,1,99.026943872982,0,1,4,95.2441207262889,57.517665839923
3.6263977397798,1.6263977397798,0,0,0,0,0,1,0,0,98.1801232334137,0,0,3.42666167591795,96.2765162979643,51.0963247133719
2.5015637175743,0.5015637175743,0,0,1,0,0,1,0,0,96.5592819680633,0,0,3.07868607131412,96.854750153458,55.0124614838325
2.4515980391745,0.451598039174501,0,0,0,0,1,0,0,0,96.4287214741911,0,0,3.14081194445864,94.8230492385973,51.56274965139
3.07778936874392,1.07778936874392,0,0,1,0,0,0,1,0,95.9580779043412,0,0,2.93668787197733,95.6019383477017,55.3809539640297
2.53214260992791,0.53214260992791,0,1,1,0,1,1,-1,1,96.6939319579456,0,0,4,100,78.4485236730673
2.23906095465398,0.239060954653978,0,0,1,0,0,0,1,0,95.014590454376,0,1,2.81607243656873,97.2259653119789,45.3115127445093
1.45762164679462,-0.542378353205385,1,1,0,0,0,1,0,0,95.8655998874553,0,1,3.93260461174872,100,64.4839431561596
1.5,-0.5,1,1,1,0,0,0,1,0,94.382608321997,0,0,3.52764725097165,100,67.1958729865698
2.74378510724156,0.743785107241564,0,0,1,0,0,1,0,0,98.289233307459,0,0,3.00303307320478,99.9112510076944,51.6575726828536
1.62420761933215,-0.375792380667854,1,1,1,0,1,1,-1,0,96.993713753606,0,0,3.88722904088424,100,72.2736378104193
3.12907442209282,1.12907442209282,0,0,1,0,0,0,1,0,99.6569655771104,0,0,3.04643428912529,96.4365530305479,63.6497740991015
1.69214167632988,-0.307858323670122,1,0,1,0,1,1,-1,0,99.0047438428524,0,0,2.76031373955145,94.9976294434142,51.7582889265975
2.5,0.5,0,0,1,0,0,0,1,0,99.5852150485492,0,0,2.37981503859818,94.0340908042468,48.2318750747906
2.49859842573179,0.498598425731795,0,0,0,0,0,1,0,0,96.2990769545747,0,0,2.898881452121,97.0798411943007,49.2612855089084
2.49230215967969,0.492302159679687,0,0,0,0,0,0,1,0,94.8328403724003,0,1,3.1173652725334,91.0266726286085,43.9205227720189
2.59116839319064,0.591168393190639,0,0,0,0,1,1,-1,0,100,0,0,3.41249107054923,100,55.2837407494612
2.85910667884065,0.859106678840647,0,0,1,1,1,1,-2,1,97.0029460880445,1,0,2.96100098518148,95.0145518609381,53.8378442475054
2.42427253762103,0.424272537621032,0,0,1,0,0,1,0,0,94.194364584433,0,0,2.62527691418753,96.4079710028474,54.6299103626249
2.5,0.5,0,0,1,0,0,0,1,0,97.14815257867,0,0,2.6784486221454,96.3563951062878,57.3502233140035
2.59619643694277,0.596196436942773,0,0,0,0,0,0,1,0,98.5552553862254,0,0,3.44327066061181,99.3269106312773,58.1357210955982
2.23981483504164,0.239814835041638,0,0,0,0,0,0,1,0,100,0,0,2.93318686684763,95.1520037990322,49.0587975497267
3.42244745146016,1.42244745146016,0,0,1,0,0,1,0,0,96.9748196274975,0,0,3.51059951525584,99.6536371215218,60.7545406595541
1.25,-0.75,1,0,1,0,0,0,1,0,96.4975065552113,0,0,2.17899486311576,92.7682729294427,45.3053752532933
3,1,0,0,1,0,1,1,-1,0,100,0,0,3.18589911418695,98.776365555522,56.1981877349996
2.35091024008604,0.35091024008604,0,0,1,0,0,0,1,1,94.411715982024,0,0,3.12295083559983,87.9510318635696,47.5585780396014
2.75339223149944,0.753392231499436,0,0,0,0,0,0,1,0,96.9855957099612,0,0,2.98560504498267,86.6459181383469,43.785457483757
3.0925919761838,1.0925919761838,0,0,0,0,0,0,1,0,96.8042229962087,0,0,3.4615393848473,98.8926790040601,61.2428325343014
3,1,0,0,0,0,0,1,0,0,100,0,1,3.13200479594836,98.7243184953744,48.1144924924742
2.10368688457258,0.103686884572577,0,0,0,1,0,0,0,0,96.6322559988639,0,0,2.310295292958,94.6495218861496,52.5921596286409
3.5,1.5,0,0,1,0,0,1,0,0,100,0,0,3.79588981347892,98.3514752320873,56.3031449643376
1.52621443882507,-0.473785561174928,1,0,0,0,0,0,1,0,100,1,1,2.14099513121192,92.5649019298903,47.4929435574492
3.01833782408739,1.01833782408739,0,0,1,0,0,1,0,0,95.5730974734082,0,1,3.15307758991331,95.4127485886832,49.8217233716474
2.19303833593828,0.19303833593828,0,0,1,0,0,0,1,0,100,0,1,2.49249110165113,92.393379619596,50.45184237552
1.34958098473276,-0.650419015267241,1,1,0,0,0,1,0,0,100,0,1,3.96836860502083,100,75.2438307503081
1.5,-0.5,1,0,0,0,0,0,1,0,97.9506484051632,0,0,3.04736350636492,94.5796480028314,42.8931521601408
2.5,0.5,0,0,0,0,1,0,0,0,98.5429802475142,0,0,2.89468683072775,100,48.0384940505299
3.93,1.93,0,0,0,0,0,0,1,0,95.236117544494,0,0,3.61130551157248,97.0564603032312,52.7002028017459
2.5,0.5,0,0,0,1,1,0,-1,1,98.081351881305,0,0,2.79556060870013,92.4728874869476,53.215978595202
3.17847087671697,1.17847087671697,0,1,1,0,1,0,0,0,97.0052253269633,0,0,4,100,78.5013743441939
3,1,0,0,1,0,1,1,-1,0,95.652302052348,0,0,2.52864062763014,96.4826085977848,55.2898910962754
2.10723083327308,0.107230833273077,0,0,0,0,0,0,1,0,99.5622034824347,0,0,2.79881036588776,94.142093855672,50.7834667109688
3.07237658708764,1.07237658708764,0,0,1,0,0,1,0,0,95.2584740861676,0,0,2.93196642727249,94.871521662298,47.7003819693436
2.71177087929359,0.711770879293594,0,1,1,0,0,1,0,0,95.7313338321528,0,0,3.99734219139452,100,71.7556366385815
2.62395957558977,0.623959575589768,0,0,1,0,0,1,0,0,93.2184509807717,0,1,2.82614654861865,92.116318428184,48.4164587736789
3.10066794058615,1.10066794058615,0,0,0,0,0,0,1,0,89.9575954122625,0,1,3.03233279664323,94.8541494379585,46.9657067091363
3,1,0,0,1,0,0,1,0,0,96.4279341759582,0,0,2.91793990717109,96.5804273250496,56.4466103854161
2.12405509796612,0.124055097966117,0,0,0,0,0,1,0,1,97.6493063648337,0,1,2.67914062022466,95.9805293129617,52.6482553275438
2.5,0.5,0,0,0,0,1,0,0,0,96.8479858424937,0,0,3.24991676152658,91.5408172312238,43.8123990970744
1.96469922757265,-0.0353007724273466,1,0,0,0,1,1,-1,0,94.852424180285,0,0,2.78350541300704,96.8896596423086,52.6972139945311
2.87849104605506,0.878491046055064,0,1,0,0,0,0,1,0,94.8634653546496,0,0,4,100,79.8717409363025
2,0,0,0,0,0,0,1,0,0,95.3633366963759,0,1,2.62833427938763,95.8625090829715,33.8721440732889
2.77128318653111,0.77128318653111,0,0,0,0,0,0,1,0,100,0,0,3.11571725997158,93.2088952089362,48.8702491782424
2.72079942711781,0.720799427117807,0,0,1,1,0,0,0,0,99.1637065351755,0,0,3.04331986034055,95.1960502925891,45.2154361743374
2.5,0.5,0,0,0,0,0,1,0,0,93.0139068856244,0,0,3.3663784802098,92.091960350558,59.5984971031916
3,1,0,1,0,0,0,1,0,0,100,0,0,4,100,78.8631522848074
2.84461373537618,0.844613735376182,0,1,1,0,1,1,-1,0,100,0,0,4,100,74.6069371346079
2.36158000590555,0.361580005905553,0,0,0,0,1,0,0,0,98.8270659978559,0,1,2.22403037344262,96.8312467027619,52.5957367475362
3.20334550498147,1.20334550498147,0,1,0,0,0,1,0,0,100,0,0,4,100,77.2176001973164
3.33562162403987,1.33562162403987,0,0,0,0,1,0,0,0,96.6016055335579,0,1,2.73600640266258,93.6704019309919,61.3508542217712
2.10280524657425,0.102805246574249,0,0,1,0,0,1,0,1,100,0,0,3.35640449035772,98.6223232357417,48.5257439078212
2.03357847596499,0.0335784759649913,0,0,0,0,0,0,1,0,96.0918992116693,0,0,2.32784426073931,92.143221474957,46.8570163748305
3,1,0,0,1,0,1,0,0,0,98.8157079312295,0,0,3.15758317286518,99.8212394079763,51.1347320546592
2,0,0,0,0,0,0,0,1,1,98.8106435697361,0,0,2.4707917371925,93.2722080963309,54.4078989485308
2.23034571684982,0.23034571684982,0,0,0,0,0,0,1,0,96.4671896927698,1,0,2.91899385485418,98.1434829965023,52.1580024580508
3,1,0,0,0,0,0,1,0,0,100,0,1,3.54631377670297,98.4566615984971,49.5448999472927
2.15591388941134,0.155913889411338,0,1,0,1,1,0,-1,0,94.5185921098073,0,0,4,100,67.7695850260154
1.343124899291,-0.656875100708996,1,1,0,0,1,0,0,0,98.1102485823356,0,1,3.99188268276464,100,66.9227400729097
2.89863450029329,0.898634500293289,0,0,0,0,0,0,1,0,97.8303419082906,0,1,2.76121964140097,91.8537440211288,59.300482626094
1.53847586572345,-0.461524134276552,1,1,0,0,0,1,0,0,97.076375842554,0,1,4,100,70.4265354570117
1.68723984552769,-0.31276015447231,1,1,0,0,0,1,0,0,96.4576749454172,0,0,4,100,52.8612017150551
1.25,-0.75,1,1,0,0,0,0,1,0,98.8498206633022,0,1,3.67299698739738,100,62.9141541959906
3,1,0,0,0,0,1,0,0,0,96.7706727836263,0,0,3.16303659455452,93.0205931524809,52.7900832495201
2.5,0.5,0,0,1,0,0,1,0,1,98.9347560591201,0,0,3.39111458385967,96.7675466722621,62.2666133430158
2.7773760795648,0.777376079564798,0,0,1,0,0,1,0,0,95.76786388773,0,0,3.30590702054201,90.5907858500664,52.8896569610687
3,1,0,1,0,0,0,1,0,0,98.1825886223679,0,1,4,100,80
2.47481708540706,0.474817085407063,0,0,0,0,0,1,0,1,93.1547432511924,0,1,2.8933107812498,93.8765326572634,58.3905421334685
1.83665445657998,-0.163345543420017,1,1,0,0,0,0,1,0,98.0554023939773,0,0,3.87087608736588,100,64.5050555402433
3,1,0,0,1,0,0,0,1,0,98.1772885211507,0,0,3.09948075157968,92.9486500072837,64.1638584313149
3.5,1.5,0,0,1,0,0,0,1,0,93.7379450854693,1,0,3.14887930861669,93.3040333679559,45.5727400279421
1.5,-0.5,1,1,1,0,0,0,1,0,95.4733634687295,1,0,2.9718904854816,100,74.0224871515812
2,0,0,0,1,0,1,0,0,0,96.5368177575226,0,0,2.41867293621359,92.6851778118674,43.8830675350957
2.32465296060605,0.324652960606054,0,0,1,0,0,1,0,0,94.590823689584,0,0,2.96506515540571,92.3789263794067,47.3483174062085
1.5,-0.5,1,0,0,0,0,1,0,0,92.8752628433974,0,1,2.47532182099293,95.8422173643072,47.9412674313116
2.91646350926482,0.91646350926482,0,0,0,0,0,1,0,0,98.3166991709589,0,1,3.10380017935001,91.1220896766502,50.5585317873985
2.14049085826173,0.140490858261729,0,0,1,0,1,0,0,0,94.4261917689881,0,0,3.26598817258197,94.1923201790069,49.2080626254674
3.25414398638298,1.25414398638298,0,0,0,0,0,1,0,0,98.1093347376315,0,0,3.12995324549019,92.0574876037516,50.275663539363
2.5,0.5,0,0,0,0,0,0,1,0,92.7681325974324,0,0,2.92787783246921,93.2186831549184,50.6639055941006
2.93685551060311,0.936855510603111,0,1,1,0,0,0,1,0,100,0,1,4,100,79.6690248238801
3.43665884092636,1.43665884092636,0,0,0,0,1,1,-1,0,95.7018283235966,0,0,3.10286587412297,100,53.8105353757564
2.65937485215831,0.659374852158314,0,0,1,0,1,1,-1,0,99.4411098794552,0,0,2.81452500189751,96.8099012053398,50.6483038704207
3.14603575552436,1.14603575552436,0,0,0,0,0,1,0,0,100,0,0,2.96799917262274,97.0759983877465,47.1377186503763
2.62641875900755,0.626418759007547,0,0,0,0,0,1,0,0,91.3754965018292,0,0,2.71711833687249,93.2223870179154,49.4542012550295
1.59299588450658,-0.407004115493421,1,0,0,0,0,1,0,0,95.8625920361721,0,0,1.66827846304562,90.6078753923928,40.303624742397
2.51344135594818,0.513441355948175,0,0,0,0,0,0,1,0,98.6691370677411,0,0,2.70049464154759,96.9212773494444,51.7350206467903
3,1,0,0,0,0,0,1,0,0,94.2037734173842,0,0,3.15552392326051,96.8911723181837,52.7482295525449
3,1,0,0,1,0,0,1,0,1,92.9098761743418,0,0,3.26814943966065,90.9433491966728,59.9629011594391
2.39566699247304,0.395666992473038,0,0,0,0,0,0,1,0,98.0799862829899,0,0,2.71882164553617,92.3624113698568,43.5798730714481
1.76938030679896,-0.23061969320104,1,0,0,0,0,1,0,0,100,0,0,2.642624524377,95.4072573511279,48.362518173506
3,1,0,0,1,0,1,1,-1,0,90.8622377082718,0,0,2.74472520465932,92.7447217639154,43.4131008320644
